Provider,total_claims,ip_claims,op_claims,total_reimbursed,avg_claim_reimbursed,max_claim_reimbursed,total_deductible,avg_claim_duration,max_claim_duration,unique_benes,unique_attending,unique_operating,pct_same_physician,avg_diagnosis_count,avg_procedure_count,avg_hospital_stay,max_hospital_stay,ip_ratio,claims_per_bene,reimbursed_per_bene,physicians_per_bene,avg_bene_age,pct_deceased,avg_chronic_count,pct_renal_disease,avg_ip_annual_reimb,avg_op_annual_reimb,avg_months_partA,avg_months_partB,pct_ChronicCond_Alzheimer,pct_ChronicCond_Heartfailure,pct_ChronicCond_KidneyDisease,pct_ChronicCond_Cancer,pct_ChronicCond_ObstrPulmonary,pct_ChronicCond_Depression,pct_ChronicCond_Diabetes,pct_ChronicCond_IschemicHeart,pct_ChronicCond_Osteoporasis,pct_ChronicCond_rheumatoidarthritis,pct_ChronicCond_stroke,PotentialFraud
PRV53608,199,0,199,50290,252.71356783919597,3300,610.0,0.9095477386934674,20,176,86,31,0.10050251256281408,2.7889447236180906,0.0,0.0,0.0,0.0,1.1306818181818181,285.7386363636364,0.48863636363636365,72.46231155778895,0.005025125628140704,4.150753768844221,0.17587939698492464,3996.43216080402,1915.8793969849246,11.93969849246231,11.93467336683417,0.36683417085427134,0.5728643216080402,0.36683417085427134,0.15577889447236182,0.3165829145728643,0.40703517587939697,0.6582914572864321,0.7085427135678392,0.23115577889447236,0.2663316582914573,0.10050251256281408,0
PRV53609,183,2,181,60050,328.14207650273227,6000,2436.0,1.8907103825136613,20,176,45,21,0.0546448087431694,2.699453551912568,0.00546448087431694,4.5,6.0,0.01092896174863388,1.0397727272727273,341.1931818181818,0.2556818181818182,73.32786885245902,0.00546448087431694,4.316939890710382,0.24043715846994534,5078.96174863388,2386.448087431694,12.0,12.0,0.4098360655737705,0.5683060109289617,0.36065573770491804,0.12568306010928962,0.3333333333333333,0.43169398907103823,0.7049180327868853,0.7595628415300546,0.29508196721311475,0.2459016393442623,0.08196721311475409,0
PRV53611,36,0,36,14410,400.27777777777777,2400,190.0,1.6944444444444444,20,36,14,6,0.1111111111111111,2.8333333333333335,0.0,0.0,0.0,0.0,1.0,400.27777777777777,0.3888888888888889,70.33333333333333,0.0,4.722222222222222,0.16666666666666666,4701.666666666667,1699.1666666666667,12.0,11.666666666666666,0.3888888888888889,0.6388888888888888,0.3611111111111111,0.16666666666666666,0.25,0.5,0.8611111111111112,0.8333333333333334,0.3055555555555556,0.3333333333333333,0.08333333333333333,0
PRV53612,46,6,40,31180,677.8260869565217,8000,6438.0,0.6304347826086957,9,46,13,5,0.2391304347826087,3.0217391304347827,0.10869565217391304,4.333333333333333,9.0,0.13043478260869565,1.0,677.8260869565217,0.2826086956521739,74.93478260869566,0.0,4.326086956521739,0.10869565217391304,3351.521739130435,1618.4782608695652,12.0,12.0,0.3695652173913043,0.6086956521739131,0.30434782608695654,0.10869565217391304,0.17391304347826086,0.391304347826087,0.782608695652174,0.782608695652174,0.34782608695652173,0.32608695652173914,0.13043478260869565,0
PRV53613,135,15,120,168350,1247.037037037037,21000,16160.0,1.762962962962963,20,127,38,16,0.1111111111111111,3.1259259259259258,0.08888888888888889,6.533333333333333,20.0,0.1111111111111111,1.062992125984252,1325.5905511811025,0.2992125984251969,73.5925925925926,0.014814814814814815,4.42962962962963,0.1925925925925926,4498.518518518518,2166.1481481481483,11.911111111111111,11.866666666666667,0.34074074074074073,0.6074074074074074,0.34814814814814815,0.13333333333333333,0.4,0.42962962962962964,0.7111111111111111,0.7333333333333333,0.26666666666666666,0.3333333333333333,0.1259259259259259,0
PRV53614,118,0,118,25710,217.88135593220338,1900,480.0,2.2711864406779663,20,104,32,12,0.11864406779661017,2.364406779661017,0.0,0.0,0.0,0.0,1.1346153846153846,247.21153846153845,0.3076923076923077,75.80508474576271,0.0,4.313559322033898,0.11864406779661017,3604.322033898305,1779.406779661017,11.898305084745763,11.898305084745763,0.3728813559322034,0.5423728813559322,0.3389830508474576,0.13559322033898305,0.2542372881355932,0.423728813559322,0.7288135593220338,0.8050847457627118,0.3305084745762712,0.2796610169491525,0.1016949152542373,0
PRV53616,44,2,42,34970,794.7727272727273,23000,2336.0,2.1363636363636362,20,41,26,5,0.045454545454545456,2.9318181818181817,0.022727272727272728,6.5,9.0,0.045454545454545456,1.0731707317073171,852.9268292682926,0.6341463414634146,73.38636363636364,0.022727272727272728,4.636363636363637,0.13636363636363635,4060.0,1875.6818181818182,12.0,12.0,0.45454545454545453,0.6818181818181818,0.5454545454545454,0.1590909090909091,0.25,0.4090909090909091,0.6590909090909091,0.7954545454545454,0.3409090909090909,0.25,0.09090909090909091,0
PRV53617,83,0,83,33480,403.3734939759036,3300,370.0,1.1204819277108433,20,70,39,11,0.08433734939759036,2.855421686746988,0.0,0.0,0.0,0.0,1.1857142857142857,478.2857142857143,0.5571428571428572,73.4578313253012,0.012048192771084338,4.156626506024097,0.1927710843373494,3066.144578313253,2514.2168674698796,12.0,12.0,0.4819277108433735,0.5180722891566265,0.3253012048192771,0.12048192771084337,0.25301204819277107,0.46987951807228917,0.6746987951807228,0.6746987951807228,0.2289156626506024,0.3253012048192771,0.08433734939759036,0
PRV53618,236,12,224,115660,490.08474576271186,11000,13086.0,1.8601694915254237,20,203,81,30,0.11016949152542373,3.059322033898305,0.0211864406779661,5.5,15.0,0.05084745762711865,1.1625615763546797,569.7536945812808,0.39901477832512317,71.72033898305085,0.00847457627118644,4.529661016949152,0.1694915254237288,3503.898305084746,2136.101694915254,11.94915254237288,11.86864406779661,0.3855932203389831,0.5847457627118644,0.3728813559322034,0.2076271186440678,0.3898305084745763,0.4152542372881356,0.7076271186440678,0.7161016949152542,0.326271186440678,0.3389830508474576,0.0847457627118644,0
PRV53619,2,0,2,560,280.0,500,0.0,2.0,4,2,2,0,0.0,1.5,0.0,0.0,0.0,0.0,1.0,280.0,1.0,60.0,0.0,7.5,0.5,2000.0,8565.0,12.0,12.0,0.5,1.0,1.0,0.0,0.5,0.5,1.0,1.0,1.0,0.5,0.5,0
PRV53620,128,6,122,82850,647.265625,10000,6938.0,1.6875,20,122,43,17,0.1171875,3.140625,0.03125,4.166666666666667,6.0,0.046875,1.0491803278688525,679.0983606557377,0.3524590163934426,73.1328125,0.0078125,4.3203125,0.1328125,4718.28125,2097.34375,11.8125,11.984375,0.390625,0.5,0.34375,0.140625,0.328125,0.5078125,0.6796875,0.6796875,0.3359375,0.296875,0.1171875,0
PRV53621,81,0,81,22500,277.77777777777777,2900,180.0,1.5308641975308641,20,75,21,9,0.14814814814814814,3.2222222222222223,0.0,0.0,0.0,0.0,1.08,300.0,0.28,73.09876543209876,0.0,4.8765432098765435,0.1728395061728395,6268.148148148148,1773.9506172839506,12.0,12.0,0.4567901234567901,0.654320987654321,0.4691358024691358,0.07407407407407407,0.37037037037037035,0.43209876543209874,0.7901234567901234,0.7530864197530864,0.3333333333333333,0.35802469135802467,0.18518518518518517,0
PRV53622,6,0,6,460,76.66666666666667,300,0.0,0.0,0,6,5,1,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,1.0,76.66666666666667,0.8333333333333334,70.83333333333333,0.0,4.5,0.0,11333.333333333334,2063.3333333333335,10.0,12.0,0.6666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.3333333333333333,0
PRV53623,894,0,894,245450,274.5525727069351,14030,2720.0,0.9194630872483222,20,395,7,7,0.1331096196868009,2.5659955257270695,0.0,0.0,0.0,0.0,2.2632911392405064,621.3924050632911,0.017721518987341773,72.88926174496645,0.0145413870246085,4.0134228187919465,0.15548098434004473,3179.8993288590605,1674.17225950783,11.906040268456376,11.973154362416107,0.3713646532438479,0.558165548098434,0.32997762863534674,0.1487695749440716,0.22371364653243847,0.46308724832214765,0.6655480984340044,0.7046979865771812,0.25279642058165547,0.23154362416107382,0.06375838926174497,1
PRV53624,143,0,143,40790,285.24475524475525,3300,310.0,1.3076923076923077,20,140,80,15,0.11888111888111888,2.5104895104895104,0.0,0.0,0.0,0.0,1.0214285714285714,291.35714285714283,0.5714285714285714,74.22377622377623,0.006993006993006993,4.391608391608392,0.2517482517482518,3959.1608391608393,2272.237762237762,11.916083916083917,11.993006993006993,0.36363636363636365,0.5664335664335665,0.34265734265734266,0.2097902097902098,0.32867132867132864,0.46853146853146854,0.6783216783216783,0.7412587412587412,0.2867132867132867,0.3076923076923077,0.0979020979020979,0
PRV53625,147,0,147,44210,300.7482993197279,3300,410.0,1.7210884353741496,20,128,54,12,0.08163265306122448,2.3469387755102042,0.0,0.0,0.0,0.0,1.1484375,345.390625,0.421875,73.72108843537416,0.0,4.2517006802721085,0.17006802721088435,3393.3333333333335,2105.170068027211,11.83673469387755,11.938775510204081,0.4013605442176871,0.5510204081632653,0.3741496598639456,0.14965986394557823,0.3673469387755102,0.4013605442176871,0.673469387755102,0.7006802721088435,0.23129251700680273,0.2857142857142857,0.11564625850340136,0
PRV53626,13,1,12,10560,812.3076923076923,3300,1068.0,1.9230769230769231,20,13,8,2,0.15384615384615385,3.1538461538461537,0.0,4.0,4.0,0.07692307692307693,1.0,812.3076923076923,0.6153846153846154,76.23076923076923,0.0,6.3076923076923075,0.15384615384615385,9076.923076923076,2850.769230769231,12.0,12.0,0.6923076923076923,0.8461538461538461,0.6153846153846154,0.23076923076923078,0.38461538461538464,0.6153846153846154,0.6923076923076923,0.8461538461538461,0.46153846153846156,0.6153846153846154,0.3076923076923077,0
PRV53627,118,0,118,32390,274.49152542372883,3300,80.0,1.4915254237288136,20,56,1,1,0.22033898305084745,2.347457627118644,0.0,0.0,0.0,0.0,2.107142857142857,578.3928571428571,0.017857142857142856,71.02542372881356,0.0423728813559322,4.203389830508475,0.211864406779661,4684.576271186441,1711.2711864406779,11.898305084745763,11.796610169491526,0.4406779661016949,0.559322033898305,0.3050847457627119,0.17796610169491525,0.211864406779661,0.3474576271186441,0.7711864406779662,0.7966101694915254,0.1864406779661017,0.2457627118644068,0.16101694915254236,0
PRV53628,202,4,198,82780,409.8019801980198,13000,4662.0,1.4653465346534653,20,178,40,23,0.15841584158415842,2.623762376237624,0.034653465346534656,4.75,9.0,0.019801980198019802,1.1348314606741574,465.0561797752809,0.2247191011235955,73.57920792079207,0.0049504950495049506,4.381188118811881,0.19801980198019803,3949.90099009901,2091.138613861386,11.881188118811881,11.881188118811881,0.3811881188118812,0.5396039603960396,0.41089108910891087,0.1188118811881188,0.3564356435643564,0.43564356435643564,0.7079207920792079,0.693069306930693,0.33663366336633666,0.3217821782178218,0.07920792079207921,0
PRV53629,15,0,15,3950,263.3333333333333,1600,90.0,0.13333333333333333,2,15,10,1,0.06666666666666667,2.466666666666667,0.0,0.0,0.0,0.0,1.0,263.3333333333333,0.6666666666666666,76.2,0.0,4.2,0.06666666666666667,6196.0,1576.0,12.0,12.0,0.6,0.6666666666666666,0.3333333333333333,0.06666666666666667,0.26666666666666666,0.4,0.7333333333333333,0.6666666666666666,0.2,0.13333333333333333,0.13333333333333333,0
PRV53631,6,0,6,470,78.33333333333333,200,0.0,0.0,0,6,2,0,0.0,2.1666666666666665,0.0,0.0,0.0,0.0,1.0,78.33333333333333,0.3333333333333333,75.33333333333333,0.0,5.5,0.3333333333333333,3508.3333333333335,2191.6666666666665,12.0,12.0,0.3333333333333333,0.6666666666666666,0.5,0.5,0.5,0.6666666666666666,0.8333333333333334,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0
PRV53632,15,2,13,14380,958.6666666666666,5000,2136.0,4.4,20,12,9,1,0.0,3.2,0.06666666666666667,3.0,4.0,0.13333333333333333,1.25,1198.3333333333333,0.75,77.06666666666666,0.0,4.866666666666666,0.4,4402.666666666667,2878.6666666666665,12.0,12.0,0.4666666666666667,0.4,0.5333333333333333,0.26666666666666666,0.2,0.4,0.9333333333333333,0.9333333333333333,0.3333333333333333,0.3333333333333333,0.06666666666666667,0
PRV53633,66,0,66,18010,272.8787878787879,3300,500.0,1.696969696969697,20,48,10,5,0.09090909090909091,2.9545454545454546,0.0,0.0,0.0,0.0,1.375,375.2083333333333,0.20833333333333334,76.37878787878788,0.015151515151515152,4.2272727272727275,0.15151515151515152,1523.3333333333333,1622.5757575757575,11.969696969696969,12.0,0.4393939393939394,0.45454545454545453,0.19696969696969696,0.12121212121212122,0.18181818181818182,0.48484848484848486,0.6818181818181818,0.7272727272727273,0.48484848484848486,0.3181818181818182,0.13636363636363635,0
PRV53634,497,0,497,145400,292.55533199195173,3300,930.0,1.2937625754527162,20,286,2,2,0.1750503018108652,2.507042253521127,0.0,0.0,0.0,0.0,1.7377622377622377,508.3916083916084,0.006993006993006993,74.65392354124748,0.01006036217303823,4.3762575452716295,0.16700201207243462,3835.6941649899395,2191.790744466801,11.943661971830986,11.971830985915492,0.44064386317907445,0.5915492957746479,0.36217303822937624,0.2193158953722334,0.2454728370221328,0.3963782696177062,0.7303822937625755,0.7323943661971831,0.2837022132796781,0.2917505030181087,0.08249496981891348,0
PRV53635,54,5,49,90660,1678.888888888889,54000,5540.0,1.5185185185185186,20,52,10,4,0.2037037037037037,2.888888888888889,0.09259259259259259,3.6,8.0,0.09259259259259259,1.0384615384615385,1743.4615384615386,0.19230769230769232,70.0925925925926,0.0,4.37037037037037,0.1111111111111111,4805.37037037037,1979.2592592592594,12.0,12.0,0.5185185185185185,0.5925925925925926,0.37037037037037035,0.12962962962962962,0.3333333333333333,0.46296296296296297,0.6481481481481481,0.6851851851851852,0.3333333333333333,0.2222222222222222,0.07407407407407407,0
PRV53638,111,0,111,38040,342.7027027027027,3300,140.0,1.8018018018018018,20,54,11,6,0.04504504504504504,2.873873873873874,0.0,0.0,0.0,0.0,2.0555555555555554,704.4444444444445,0.2037037037037037,70.01801801801801,0.0,5.1441441441441444,0.12612612612612611,3306.126126126126,3508.6486486486488,11.567567567567568,11.945945945945946,0.5135135135135135,0.6576576576576577,0.3063063063063063,0.1891891891891892,0.3963963963963964,0.5135135135135135,0.7567567567567568,0.7207207207207207,0.46846846846846846,0.38738738738738737,0.23423423423423423,0
PRV53640,33,0,33,5660,171.5151515151515,800,160.0,1.2727272727272727,20,27,20,6,0.21212121212121213,2.606060606060606,0.0,0.0,0.0,0.0,1.2222222222222223,209.62962962962962,0.7407407407407407,72.51515151515152,0.0,4.121212121212121,0.09090909090909091,3647.878787878788,1548.7878787878788,12.0,12.0,0.3939393939393939,0.5454545454545454,0.5151515151515151,0.15151515151515152,0.18181818181818182,0.30303030303030304,0.6666666666666666,0.7272727272727273,0.2727272727272727,0.18181818181818182,0.18181818181818182,0
PRV53641,8,0,8,2140,267.5,1700,0.0,2.75,20,8,1,1,0.125,2.75,0.0,0.0,0.0,0.0,1.0,267.5,0.125,67.375,0.0,3.875,0.125,0.0,1408.75,12.0,12.0,0.125,0.375,0.25,0.125,0.375,0.125,0.625,0.875,0.25,0.625,0.125,0
PRV53642,6,0,6,3270,545.0,1700,70.0,1.3333333333333333,8,6,1,1,0.3333333333333333,2.0,0.0,0.0,0.0,0.0,1.0,545.0,0.16666666666666666,73.16666666666667,0.0,2.6666666666666665,0.0,500.0,1073.3333333333333,12.0,12.0,0.3333333333333333,0.0,0.16666666666666666,0.0,0.16666666666666666,0.5,0.5,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.0,0
PRV53643,1,0,1,200,200.0,200,0.0,0.0,0,1,1,0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,200.0,1.0,69.0,0.0,9.0,1.0,0.0,9110.0,12.0,12.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
PRV53644,22,0,22,4640,210.9090909090909,1100,80.0,0.7727272727272727,14,17,3,3,0.22727272727272727,3.0,0.0,0.0,0.0,0.0,1.2941176470588236,272.94117647058823,0.17647058823529413,79.27272727272727,0.0,4.090909090909091,0.18181818181818182,323.6363636363636,1713.6363636363637,12.0,12.0,0.5,0.5,0.2727272727272727,0.045454545454545456,0.3181818181818182,0.2727272727272727,0.6818181818181818,0.7272727272727273,0.18181818181818182,0.2727272727272727,0.3181818181818182,0
PRV53645,6,0,6,3600,600.0,2500,0.0,0.6666666666666666,4,6,2,0,0.0,2.8333333333333335,0.0,0.0,0.0,0.0,1.0,600.0,0.3333333333333333,72.66666666666667,0.0,5.5,0.3333333333333333,833.3333333333334,2608.3333333333335,12.0,12.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.5,0.3333333333333333,0.5,0.8333333333333334,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0
PRV53646,3,0,3,20,6.666666666666667,10,0.0,0.3333333333333333,1,3,1,0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,6.666666666666667,0.3333333333333333,79.33333333333333,0.0,4.333333333333333,0.3333333333333333,11373.333333333334,916.6666666666666,12.0,12.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0
PRV53647,7,0,7,610,87.14285714285714,400,0.0,0.0,0,5,2,1,0.2857142857142857,2.5714285714285716,0.0,0.0,0.0,0.0,1.4,122.0,0.4,80.71428571428571,0.0,3.857142857142857,0.2857142857142857,714.2857142857143,1807.142857142857,12.0,12.0,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.0,0.42857142857142855,0.14285714285714285,1.0,0.5714285714285714,0.14285714285714285,0.42857142857142855,0.42857142857142855,0
PRV53648,20,0,20,10540,527.0,6200,70.0,0.0,0,12,4,2,0.2,1.9,0.0,0.0,0.0,0.0,1.6666666666666667,878.3333333333334,0.3333333333333333,81.25,0.0,3.35,0.25,1418.0,1804.5,12.0,12.0,0.4,0.3,0.1,0.0,0.35,0.25,0.7,0.55,0.05,0.45,0.2,0
PRV53649,27,0,27,4770,176.66666666666666,2200,190.0,1.6296296296296295,20,24,1,1,0.2222222222222222,2.111111111111111,0.0,0.0,0.0,0.0,1.125,198.75,0.041666666666666664,72.70370370370371,0.0,4.037037037037037,0.07407407407407407,2573.3333333333335,1158.148148148148,12.0,12.0,0.3333333333333333,0.37037037037037035,0.2222222222222222,0.1111111111111111,0.25925925925925924,0.4444444444444444,0.7407407407407407,0.6666666666666666,0.4444444444444444,0.37037037037037035,0.07407407407407407,0
PRV53651,11,0,11,900,81.81818181818181,300,120.0,0.0,0,10,2,0,0.0,3.0,0.0,0.0,0.0,0.0,1.1,90.0,0.2,72.0,0.0,4.363636363636363,0.09090909090909091,7870.909090909091,1506.3636363636363,12.0,12.0,0.2727272727272727,0.45454545454545453,0.45454545454545453,0.2727272727272727,0.36363636363636365,0.5454545454545454,0.8181818181818182,0.8181818181818182,0.18181818181818182,0.09090909090909091,0.09090909090909091,0
PRV53652,25,0,25,3640,145.6,2300,0.0,0.0,0,24,1,1,0.16,2.76,0.0,0.0,0.0,0.0,1.0416666666666667,151.66666666666666,0.041666666666666664,72.04,0.0,4.56,0.12,1848.0,1537.6,12.0,12.0,0.44,0.6,0.4,0.16,0.24,0.48,0.64,0.8,0.36,0.4,0.04,0
PRV53654,39,0,39,12040,308.71794871794873,3300,100.0,0.8717948717948718,20,35,1,1,0.23076923076923078,2.769230769230769,0.0,0.0,0.0,0.0,1.1142857142857143,344.0,0.02857142857142857,79.2051282051282,0.0,4.153846153846154,0.15384615384615385,2309.74358974359,1847.6923076923076,12.0,11.846153846153847,0.38461538461538464,0.6153846153846154,0.3076923076923077,0.10256410256410256,0.15384615384615385,0.5641025641025641,0.5897435897435898,0.7948717948717948,0.23076923076923078,0.38461538461538464,0.02564102564102564,0
PRV53655,1,0,1,20,20.0,20,0.0,0.0,0,1,1,1,1.0,4.0,0.0,0.0,0.0,0.0,1.0,20.0,1.0,68.0,0.0,4.0,0.0,4000.0,1090.0,12.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
PRV53656,5,0,5,1150,230.0,400,80.0,0.0,0,5,1,0,0.0,1.8,0.0,0.0,0.0,0.0,1.0,230.0,0.2,66.8,0.0,3.4,0.2,3920.0,1444.0,12.0,12.0,0.2,0.8,0.2,0.2,0.2,0.4,0.6,0.6,0.0,0.0,0.2,0
PRV53657,25,0,25,2850,114.0,800,50.0,1.4,20,24,1,1,0.2,2.48,0.0,0.0,0.0,0.0,1.0416666666666667,118.75,0.041666666666666664,70.04,0.0,4.12,0.16,1642.4,1162.4,12.0,11.52,0.48,0.44,0.32,0.08,0.28,0.56,0.68,0.72,0.32,0.12,0.12,0
PRV53658,27,0,27,3810,141.11111111111111,1700,0.0,0.8888888888888888,15,22,2,1,0.18518518518518517,2.740740740740741,0.0,0.0,0.0,0.0,1.2272727272727273,173.1818181818182,0.09090909090909091,74.70370370370371,0.037037037037037035,3.888888888888889,0.18518518518518517,3974.814814814815,1860.0,12.0,12.0,0.5185185185185185,0.48148148148148145,0.2222222222222222,0.2222222222222222,0.14814814814814814,0.4074074074074074,0.7777777777777778,0.5925925925925926,0.1111111111111111,0.3333333333333333,0.07407407407407407,0
PRV53659,5,0,5,680,136.0,500,0.0,0.0,0,5,2,1,0.0,2.6,0.0,0.0,0.0,0.0,1.0,136.0,0.4,77.2,0.0,5.0,0.2,6400.0,2038.0,12.0,12.0,0.6,0.8,0.6,0.2,0.4,0.8,0.4,0.8,0.4,0.0,0.0,0
PRV53660,35,0,35,5970,170.57142857142858,1200,350.0,0.6285714285714286,20,34,5,5,0.3142857142857143,2.1714285714285713,0.0,0.0,0.0,0.0,1.0294117647058822,175.58823529411765,0.14705882352941177,78.71428571428571,0.05714285714285714,3.742857142857143,0.17142857142857143,3553.1428571428573,1608.0,11.657142857142857,12.0,0.22857142857142856,0.6285714285714286,0.2571428571428571,0.08571428571428572,0.2857142857142857,0.42857142857142855,0.6,0.6285714285714286,0.3142857142857143,0.17142857142857143,0.11428571428571428,0
PRV53661,1,0,1,200,200.0,200,0.0,0.0,0,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,200.0,1.0,79.0,0.0,3.0,1.0,99420.0,500.0,12.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
PRV53662,331,0,331,86030,259.9093655589124,3300,640.0,1.43202416918429,20,140,6,4,0.08157099697885196,2.7371601208459215,0.0,0.0,0.0,0.0,2.3642857142857143,614.5,0.04285714285714286,71.6797583081571,0.006042296072507553,4.580060422960725,0.13897280966767372,3854.894259818731,1933.0513595166162,11.746223564954683,11.818731117824774,0.5558912386706949,0.5981873111782477,0.36555891238670696,0.1027190332326284,0.32326283987915405,0.5015105740181269,0.6616314199395771,0.7280966767371602,0.3957703927492447,0.28700906344410876,0.06042296072507553,0
PRV53663,76,0,76,19810,260.6578947368421,3300,120.0,0.8421052631578947,20,55,3,3,0.21052631578947367,2.9078947368421053,0.0,0.0,0.0,0.0,1.3818181818181818,360.1818181818182,0.05454545454545454,68.59210526315789,0.0,4.065789473684211,0.15789473684210525,3269.0789473684213,2084.7368421052633,11.842105263157896,11.986842105263158,0.25,0.6710526315789473,0.3026315789473684,0.13157894736842105,0.3157894736842105,0.3815789473684211,0.7105263157894737,0.631578947368421,0.27631578947368424,0.27631578947368424,0.11842105263157894,0
PRV53664,132,0,132,59730,452.5,3300,20.0,2.8333333333333335,20,85,8,7,0.18181818181818182,2.909090909090909,0.0,0.0,0.0,0.0,1.5529411764705883,702.7058823529412,0.09411764705882353,73.45454545454545,0.007575757575757576,5.0227272727272725,0.21212121212121213,3975.757575757576,3500.8333333333335,12.0,12.0,0.4090909090909091,0.6590909090909091,0.42424242424242425,0.14393939393939395,0.4318181818181818,0.5,0.75,0.7954545454545454,0.3787878787878788,0.3939393939393939,0.13636363636363635,0
PRV53665,65,0,65,16330,251.23076923076923,2300,120.0,1.353846153846154,20,36,2,2,0.26153846153846155,2.723076923076923,0.0,0.0,0.0,0.0,1.8055555555555556,453.6111111111111,0.05555555555555555,74.06153846153846,0.015384615384615385,4.138461538461539,0.12307692307692308,2512.6153846153848,1424.6153846153845,12.0,11.984615384615385,0.3230769230769231,0.5538461538461539,0.3076923076923077,0.12307692307692308,0.16923076923076924,0.4,0.6923076923076923,0.8153846153846154,0.38461538461538464,0.3384615384615385,0.03076923076923077,0
PRV53666,20,0,20,3510,175.5,1600,0.0,2.5,20,19,2,2,0.0,3.2,0.0,0.0,0.0,0.0,1.0526315789473684,184.73684210526315,0.10526315789473684,74.95,0.05,3.4,0.2,1102.0,1796.0,11.4,11.4,0.3,0.4,0.3,0.1,0.25,0.45,0.45,0.55,0.25,0.25,0.1,0
PRV53667,9,9,0,155000,17222.222222222223,99000,9612.0,3.0,7,8,3,2,0.0,7.555555555555555,0.7777777777777778,3.0,7.0,1.0,1.125,19375.0,0.375,69.88888888888889,0.0,5.444444444444445,0.4444444444444444,21057.777777777777,266.6666666666667,12.0,12.0,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.3333333333333333,0.4444444444444444,0.1111111111111111,0.8888888888888888,0.8888888888888888,0.5555555555555556,0.2222222222222222,0.4444444444444444,0
PRV53668,16,16,0,141200,8825.0,31000,17088.0,4.625,22,16,6,3,0.125,8.1875,0.5625,4.625,22.0,1.0,1.0,8825.0,0.375,65.8125,0.0,5.875,0.25,11243.75,4841.25,12.0,12.0,0.625,0.6875,0.625,0.125,0.4375,0.5625,0.9375,0.8125,0.4375,0.4375,0.1875,1
PRV53669,13,0,13,4250,326.9230769230769,1200,10.0,2.076923076923077,14,13,11,3,0.15384615384615385,3.4615384615384617,0.0,0.0,0.0,0.0,1.0,326.9230769230769,0.8461538461538461,72.07692307692308,0.07692307692307693,4.076923076923077,0.0,6417.692307692308,1426.923076923077,11.076923076923077,10.153846153846153,0.46153846153846156,0.46153846153846156,0.15384615384615385,0.15384615384615385,0.23076923076923078,0.38461538461538464,0.6153846153846154,0.9230769230769231,0.3076923076923077,0.38461538461538464,0.0,0
PRV53670,1173,0,1173,322450,274.89343563512364,5600,3360.0,1.4015345268542199,20,788,16,16,0.15430520034100598,2.6172208013640237,0.0,0.0,0.0,0.0,1.4885786802030456,409.2005076142132,0.02030456852791878,74.57630008525149,0.004262574595055414,4.42455242966752,0.20034100596760443,4600.264279624894,2223.2139812446717,11.948849104859335,11.986359761295823,0.39045183290707586,0.5814151747655584,0.3981244671781756,0.16538789428815004,0.26427962489343565,0.4057971014492754,0.7152600170502984,0.7544757033248082,0.3154305200341006,0.3537936913895993,0.08013640238704177,1
PRV53671,55,31,24,253590,4610.727272727273,25000,32050.0,2.8,20,46,19,5,0.03636363636363636,5.218181818181818,0.4727272727272727,3.806451612903226,11.0,0.5636363636363636,1.1956521739130435,5512.826086956522,0.41304347826086957,75.34545454545454,0.0,5.254545454545455,0.2909090909090909,12150.0,3049.4545454545455,12.0,11.781818181818181,0.6,0.6181818181818182,0.509090909090909,0.14545454545454545,0.41818181818181815,0.5454545454545454,0.7636363636363637,0.7818181818181819,0.38181818181818183,0.4,0.09090909090909091,1
PRV53672,487,0,487,142060,291.7043121149897,3300,990.0,1.3285420944558521,20,377,9,9,0.1540041067761807,2.517453798767967,0.0,0.0,0.0,0.0,1.2917771883289124,376.81697612732097,0.023872679045092837,73.99589322381931,0.014373716632443531,4.521560574948666,0.21765913757700206,5000.574948665298,2490.718685831622,11.876796714579056,11.8870636550308,0.4024640657084189,0.6016427104722792,0.4209445585215606,0.17248459958932238,0.3059548254620123,0.42915811088295686,0.7104722792607803,0.7268993839835729,0.3347022587268994,0.3470225872689938,0.06981519507186858,0
